Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code,LSOA Name
G46 6PN,Yes,55.795788,-4.287889,256666,658202,NS566582,"Giffnock and Thornliebank","",1980-01-01,,51,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008404,"Lower Whitecraigs and South Giffnock - 03"
G46 6PP,Yes,55.794762,-4.290414,256504,658093,NS565580,"Giffnock and Thornliebank","",1980-01-01,,51,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008404,"Lower Whitecraigs and South Giffnock - 03"
G46 6PQ,Yes,55.797729,-4.288913,256609,658420,NS566584,"Giffnock and Thornliebank","",1980-01-01,,48,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008404,"Lower Whitecraigs and South Giffnock - 03"
G46 6PR,No,55.798103,-4.292907,256360,658470,NS563584,"Giffnock and Thornliebank","",1994-02-01,1996-06-01,47,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01008405,"Lower Whitecraigs and South Giffnock - 04"
G46 6PT,No,55.797313,-4.293356,256329,658383,NS563583,"Giffnock and Thornliebank","",1996-06-01,1996-12-01,46,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01008404,"Lower Whitecraigs and South Giffnock - 03"
G46 6PW,Yes,55.794967,-4.289979,256532,658115,NS565581,"Giffnock and Thornliebank","",1980-01-01,,50,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008404,"Lower Whitecraigs and South Giffnock - 03"
G46 6PX,No,55.796412,-4.293031,256346,658282,NS563582,"Giffnock and Thornliebank","",1986-06-01,1992-07-01,46,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01008404,"Lower Whitecraigs and South Giffnock - 03"
G46 6PY,Yes,55.797904,-4.296584,256129,658455,NS561584,"Giffnock and Thornliebank","",1980-01-01,,56,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008405,"Lower Whitecraigs and South Giffnock - 04"
G46 6PZ,Yes,55.797179,-4.294784,256239,658371,NS562583,"Giffnock and Thornliebank","",1980-01-01,,50,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008404,"Lower Whitecraigs and South Giffnock - 03"
G46 6QA,Yes,55.797078,-4.296804,256112,658364,NS561583,"Giffnock and Thornliebank","",1980-01-01,,56,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008404,"Lower Whitecraigs and South Giffnock - 03"
G46 6QB,Yes,55.796137,-4.297163,256086,658260,NS560582,"Giffnock and Thornliebank","",1980-01-01,,56,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008404,"Lower Whitecraigs and South Giffnock - 03"
G46 6QD,Yes,55.795398,-4.293865,256290,658171,NS562581,"Giffnock and Thornliebank","",1980-01-01,,50,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008404,"Lower Whitecraigs and South Giffnock - 03"
G46 6QE,Yes,55.796156,-4.292298,256391,658252,NS563582,"Giffnock and Thornliebank","",1980-01-01,,47,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008404,"Lower Whitecraigs and South Giffnock - 03"
G46 6QF,Yes,55.795728,-4.297889,256039,658216,NS560582,"Giffnock and Thornliebank","",1980-01-01,,59,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008404,"Lower Whitecraigs and South Giffnock - 03"
G46 6QG,No,55.795596,-4.297227,256080,658200,NS560581,"Giffnock and Thornliebank","",1980-01-01,1996-12-01,57,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01008404,"Lower Whitecraigs and South Giffnock - 03"
G46 6QH,Yes,55.794086,-4.294378,256253,658026,NS562580,"Giffnock and Thornliebank","",1980-01-01,,57,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008403,"Lower Whitecraigs and South Giffnock - 02"
G46 6QJ,Yes,55.79319,-4.29565,256170,657929,NS561579,"Giffnock and Thornliebank","",1980-01-01,,61,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008403,"Lower Whitecraigs and South Giffnock - 02"
G46 6QL,Yes,55.793307,-4.292737,256353,657936,NS563579,"Giffnock and Thornliebank","",1980-01-01,,58,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008403,"Lower Whitecraigs and South Giffnock - 02"
G46 6QN,Yes,55.793828,-4.291316,256444,657991,NS564579,"Giffnock and Thornliebank","",1980-01-01,,55,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008403,"Lower Whitecraigs and South Giffnock - 02"
G46 6QP,Yes,55.79275,-4.296118,256139,657881,NS561578,"Giffnock and Thornliebank","",1980-01-01,,62,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008403,"Lower Whitecraigs and South Giffnock - 02"
G46 6QQ,Yes,55.79486,-4.293802,256292,658111,NS562581,"Giffnock and Thornliebank","",1980-01-01,,52,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008403,"Lower Whitecraigs and South Giffnock - 02"
G46 6QR,Yes,55.793484,-4.29337,256314,657957,NS563579,"Giffnock and Thornliebank","",1980-01-01,,58,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008403,"Lower Whitecraigs and South Giffnock - 02"
G46 6QW,Yes,55.792407,-4.29621,256132,657843,NS561578,"Giffnock and Thornliebank","",1980-01-01,,62,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008403,"Lower Whitecraigs and South Giffnock - 02"
G46 6QX,Yes,55.795206,-4.29789,256037,658158,NS560581,"Giffnock and Thornliebank","",1980-01-01,,60,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008403,"Lower Whitecraigs and South Giffnock - 02"
G46 6QY,Yes,55.7948,-4.301328,255820,658120,NS558581,"Giffnock and Thornliebank","",1980-01-01,,59,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008402,"Lower Whitecraigs and South Giffnock - 01"
G46 6QZ,No,55.796135,-4.300625,255869,658267,NS558582,"Giffnock and Thornliebank","",1980-01-01,2008-12-01,56,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008402,"Lower Whitecraigs and South Giffnock - 01"
G46 6RA,No,55.795872,-4.301216,255831,658239,NS558582,"Giffnock and Thornliebank","",2002-01-01,2002-03-01,56,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008402,"Lower Whitecraigs and South Giffnock - 01"
G46 6RB,Yes,55.794474,-4.299107,255958,658079,NS559580,"Giffnock and Thornliebank","",1980-01-01,,61,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008402,"Lower Whitecraigs and South Giffnock - 01"
G46 6RD,Yes,55.793177,-4.298728,255977,657934,NS559579,"Giffnock and Thornliebank","",1980-01-01,,65,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008402,"Lower Whitecraigs and South Giffnock - 01"
G46 6RE,Yes,55.793787,-4.301699,255793,658008,NS557580,"Giffnock and Thornliebank","",1980-01-01,,62,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008402,"Lower Whitecraigs and South Giffnock - 01"
G46 6RF,No,55.794408,-4.30306,255710,658080,NS557580,"Giffnock and Thornliebank","",2000-02-01,2000-07-01,61,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01008402,"Lower Whitecraigs and South Giffnock - 01"
G46 6RG,Yes,55.793045,-4.30148,255804,657925,NS558579,"Giffnock and Thornliebank","",1980-01-01,,65,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008402,"Lower Whitecraigs and South Giffnock - 01"
G46 6RH,Yes,55.791637,-4.303694,255660,657773,NS556577,"Giffnock and Thornliebank","",1980-01-01,,70,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008402,"Lower Whitecraigs and South Giffnock - 01"
G46 6RJ,Yes,55.792447,-4.298366,255997,657852,NS559578,"Giffnock and Thornliebank","",1980-01-01,,65,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008402,"Lower Whitecraigs and South Giffnock - 01"
G46 6RL,Yes,55.79359,-4.297332,256066,657977,NS560579,"Giffnock and Thornliebank","",1980-01-01,,62,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008403,"Lower Whitecraigs and South Giffnock - 02"
G46 6RN,Yes,55.794065,-4.296419,256125,658028,NS561580,"Giffnock and Thornliebank","",1980-01-01,,61,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008403,"Lower Whitecraigs and South Giffnock - 02"
G46 6RP,No,55.792822,-4.301371,255810,657900,NS558578,"Giffnock and Thornliebank","",1980-01-01,1995-12-01,66,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01008402,"Lower Whitecraigs and South Giffnock - 01"
G46 6RQ,Yes,55.7928,-4.302072,255766,657899,NS557578,"Giffnock and Thornliebank","",1980-01-01,,66,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008402,"Lower Whitecraigs and South Giffnock - 01"
G46 6RR,No,55.801744,-4.29143,256466,658872,NS564588,"Giffnock and Thornliebank","",1996-06-01,1998-12-01,58,Scotland,2021-11-12,"Postcode sector mean (mainly PO Boxes)",S01008397,"Merrylee and Braidbar - 03"
G46 6RS,No,55.809758,-4.299769,255973,659781,NS559597,"Giffnock and Thornliebank","",2000-06-01,2001-08-01,39,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008409,"North Giffnock and North Thornliebank - 04"
G46 6RT,No,55.793597,-4.304145,255639,657992,NS556579,"Giffnock and Thornliebank","",2000-12-01,2001-07-01,67,Scotland,2021-11-12,"Imputed by ONS by reference to surrounding postcode grid references",S01008402,"Lower Whitecraigs and South Giffnock - 01"
G46 6RU,No,55.809758,-4.299769,255973,659781,NS559597,"Giffnock and Thornliebank","",2000-12-01,2008-12-01,39,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008409,"North Giffnock and North Thornliebank - 04"
G46 6RW,Yes,55.792412,-4.30358,255670,657859,NS556578,"Giffnock and Thornliebank","",1980-01-01,,69,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008402,"Lower Whitecraigs and South Giffnock - 01"
G46 6RX,Yes,55.793598,-4.304113,255641,657992,NS556579,"Giffnock and Thornliebank","",1980-01-01,,67,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008402,"Lower Whitecraigs and South Giffnock - 01"
G46 6RY,Yes,55.79244,-4.306421,255492,657868,NS554578,"Giffnock and Thornliebank","",1980-01-01,,71,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008402,"Lower Whitecraigs and South Giffnock - 01"
G46 6RZ,Yes,55.791368,-4.30848,255359,657753,NS553577,"Giffnock and Thornliebank","",1980-01-01,,77,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008402,"Lower Whitecraigs and South Giffnock - 01"
G46 6SA,Yes,55.789776,-4.310175,255247,657579,NS552575,"Newton Mearns South and Eaglesham","",1980-01-01,,78,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008344,"Whitecraigs and Broom - 02"
G46 6SB,Yes,55.791719,-4.306506,255484,657788,NS554577,"Giffnock and Thornliebank","",1980-01-01,,72,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008402,"Lower Whitecraigs and South Giffnock - 01"
G46 6SD,Yes,55.790086,-4.308534,255351,657610,NS553576,"Newton Mearns South and Eaglesham","",1980-01-01,,78,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008344,"Whitecraigs and Broom - 02"
G46 6SE,Yes,55.789232,-4.307332,255423,657513,NS554575,"Newton Mearns South and Eaglesham","",1980-01-01,,81,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008344,"Whitecraigs and Broom - 02"
G46 6SF,Yes,55.78786,-4.305289,255546,657356,NS555573,"Newton Mearns South and Eaglesham","",1980-01-01,,85,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008344,"Whitecraigs and Broom - 02"
G46 6SG,Yes,55.787855,-4.306996,255439,657359,NS554573,"Newton Mearns South and Eaglesham","",1980-01-01,,89,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008344,"Whitecraigs and Broom - 02"
G46 6SH,Yes,55.785972,-4.303838,255630,657143,NS556571,"Newton Mearns South and Eaglesham","",1980-01-01,,98,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008344,"Whitecraigs and Broom - 02"
G46 6SJ,Yes,55.785284,-4.30174,255759,657062,NS557570,"Newton Mearns South and Eaglesham","",1980-01-01,,95,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008344,"Whitecraigs and Broom - 02"
G46 6SL,Yes,55.787739,-4.308345,255354,657349,NS553573,"Newton Mearns South and Eaglesham","",1980-01-01,,90,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008344,"Whitecraigs and Broom - 02"
G46 6SN,Yes,55.788545,-4.308042,255376,657438,NS553574,"Newton Mearns South and Eaglesham","",1980-01-01,,88,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008344,"Whitecraigs and Broom - 02"
G46 6SP,Yes,55.786034,-4.310142,255235,657163,NS552571,"Newton Mearns South and Eaglesham","",1980-01-01,,92,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008344,"Whitecraigs and Broom - 02"
G46 6SQ,Yes,55.786607,-4.306906,255440,657220,NS554572,"Newton Mearns South and Eaglesham","",1980-01-01,,98,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008344,"Whitecraigs and Broom - 02"
G46 6SR,Yes,55.784434,-4.311805,255125,656988,NS551569,"Newton Mearns South and Eaglesham","",1980-01-01,,90,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008344,"Whitecraigs and Broom - 02"
G46 6SS,Yes,55.784972,-4.309712,255258,657044,NS552570,"Newton Mearns South and Eaglesham","",1980-01-01,,96,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008344,"Whitecraigs and Broom - 02"
G46 6ST,No,55.809758,-4.299769,255973,659781,NS559597,"Giffnock and Thornliebank","",1994-02-01,2006-04-01,39,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008409,"North Giffnock and North Thornliebank - 04"
G46 6SU,Yes,55.80479,-4.292439,256414,659213,NS564592,"Giffnock and Thornliebank","",1985-03-01,,46,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008398,"Merrylee and Braidbar - 04"
G46 6SW,Yes,55.786861,-4.310143,255238,657255,NS552572,"Newton Mearns North and Neilston","",1980-01-01,,88,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008328,"Crookfur and Fruin - 01"
G46 6SX,No,55.809758,-4.299769,255973,659781,NS559597,"Giffnock and Thornliebank","",1996-06-01,2007-07-01,39,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008409,"North Giffnock and North Thornliebank - 04"
G46 6SY,Yes,55.789042,-4.309794,255268,657497,NS552574,"Newton Mearns South and Eaglesham","",2003-04-01,,84,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008344,"Whitecraigs and Broom - 02"
G46 6TA,Yes,55.785952,-4.309244,255291,657152,NS552571,"Newton Mearns South and Eaglesham","",1980-01-01,,99,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008344,"Whitecraigs and Broom - 02"
G46 6TB,Yes,55.784005,-4.308108,255355,656933,NS553569,"Newton Mearns South and Eaglesham","",1980-01-01,,109,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008344,"Whitecraigs and Broom - 02"
G46 6TD,No,55.784714,-4.308134,255356,657012,NS553570,"Newton Mearns South and Eaglesham","",1980-01-01,2009-03-01,110,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008344,"Whitecraigs and Broom - 02"
G46 6TE,Yes,55.785527,-4.307464,255401,657101,NS554571,"Newton Mearns South and Eaglesham","",1980-01-01,,111,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008344,"Whitecraigs and Broom - 02"
G46 6TF,Yes,55.785359,-4.304902,255561,657077,NS555570,"Newton Mearns South and Eaglesham","",1980-01-01,,110,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008344,"Whitecraigs and Broom - 02"
G46 6TG,Yes,55.784579,-4.306228,255475,656993,NS554569,"Newton Mearns South and Eaglesham","",1980-01-01,,116,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008344,"Whitecraigs and Broom - 02"
G46 6TH,Yes,55.783802,-4.305034,255547,656904,NS555569,"Newton Mearns South and Eaglesham","",1980-01-01,,114,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008344,"Whitecraigs and Broom - 02"
G46 6TJ,Yes,55.783547,-4.308097,255354,656882,NS553568,"Newton Mearns South and Eaglesham","",1980-01-01,,109,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008345,"Whitecraigs and Broom - 03"
G46 6TL,No,55.783402,-4.310066,255230,656870,NS552568,"Newton Mearns South and Eaglesham","",1973-08-01,1994-12-01,100,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01008344,"Whitecraigs and Broom - 02"
G46 6TN,Yes,55.783028,-4.310363,255210,656829,NS552568,"Newton Mearns South and Eaglesham","",1980-01-01,,101,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008344,"Whitecraigs and Broom - 02"
G46 6TP,Yes,55.782372,-4.304614,255568,656744,NS555567,"Newton Mearns South and Eaglesham","",1980-01-01,,109,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008344,"Whitecraigs and Broom - 02"
G46 6TQ,Yes,55.78479,-4.30313,255670,657010,NS556570,"Newton Mearns South and Eaglesham","",1980-01-01,,104,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008344,"Whitecraigs and Broom - 02"
G46 6TR,Yes,55.783033,-4.305786,255497,656820,NS554568,"Newton Mearns South and Eaglesham","",1980-01-01,,112,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008344,"Whitecraigs and Broom - 02"
G46 6TS,Yes,55.783017,-4.307124,255413,656821,NS554568,"Newton Mearns South and Eaglesham","",1980-01-01,,112,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008345,"Whitecraigs and Broom - 03"
G46 6TT,Yes,55.784126,-4.303333,255655,656937,NS556569,"Newton Mearns South and Eaglesham","",1980-01-01,,108,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008344,"Whitecraigs and Broom - 02"
G46 6TU,Yes,55.783329,-4.302712,255691,656847,NS556568,"Newton Mearns South and Eaglesham","",1980-01-01,,107,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008345,"Whitecraigs and Broom - 03"
G46 6TW,Yes,55.7818,-4.303496,255636,656678,NS556566,"Newton Mearns South and Eaglesham","",1980-01-01,,107,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008345,"Whitecraigs and Broom - 03"
G46 6TX,Yes,55.781835,-4.305906,255485,656687,NS554566,"Newton Mearns South and Eaglesham","",1980-01-01,,111,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008345,"Whitecraigs and Broom - 03"
G46 6TY,No,55.801744,-4.29143,256466,658872,NS564588,"Giffnock and Thornliebank","",1992-10-01,1999-06-01,58,Scotland,2021-11-12,"Postcode sector mean (mainly PO Boxes)",S01008397,"Merrylee and Braidbar - 03"
G46 6TZ,No,55.809758,-4.299769,255973,659781,NS559597,"Giffnock and Thornliebank","",1990-12-01,2012-05-01,39,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008409,"North Giffnock and North Thornliebank - 04"
G46 6UA,No,55.798738,-4.292626,256380,658540,NS563585,"Giffnock and Thornliebank","",1987-09-01,1992-07-01,49,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01008405,"Lower Whitecraigs and South Giffnock - 04"
G46 6UB,No,55.801342,-4.295635,256201,658836,NS562588,"Giffnock and Thornliebank","",1997-07-01,1998-01-01,47,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01008406,"North Giffnock and North Thornliebank - 01"
G46 6UE,Yes,55.801396,-4.295622,256202,658842,NS562588,"Giffnock and Thornliebank","",1980-01-01,,47,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008406,"North Giffnock and North Thornliebank - 01"
G46 6UF,Yes,55.79664,-4.300033,255908,658322,NS559583,"Giffnock and Thornliebank","",1980-01-01,,56,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008404,"Lower Whitecraigs and South Giffnock - 03"
G46 6UG,Yes,55.797694,-4.301818,255800,658443,NS558584,"Giffnock and Thornliebank","",1980-01-01,,52,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008413,"South Thornliebank and Woodfarm - 03"
G46 6UH,Yes,55.796672,-4.298554,256001,658322,NS560583,"Giffnock and Thornliebank","",1980-01-01,,59,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008405,"Lower Whitecraigs and South Giffnock - 04"
G46 6UJ,Yes,55.798817,-4.295119,256224,658554,NS562585,"Giffnock and Thornliebank","",1980-01-01,,52,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008405,"Lower Whitecraigs and South Giffnock - 04"
G46 6UL,Yes,55.799587,-4.294319,256277,658638,NS562586,"Giffnock and Thornliebank","",1980-01-01,,52,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008405,"Lower Whitecraigs and South Giffnock - 04"
G46 6UN,Yes,55.798832,-4.29287,256365,658551,NS563585,"Giffnock and Thornliebank","",1980-01-01,,49,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008405,"Lower Whitecraigs and South Giffnock - 04"
G46 6UP,Yes,55.798748,-4.290664,256503,658537,NS565585,"Giffnock and Thornliebank","",1980-01-01,,48,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008405,"Lower Whitecraigs and South Giffnock - 04"
G46 6UQ,Yes,55.798571,-4.297243,256090,658531,NS560585,"Giffnock and Thornliebank","",1980-01-01,,58,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008405,"Lower Whitecraigs and South Giffnock - 04"
G46 6UR,Yes,55.798996,-4.291048,256480,658565,NS564585,"Giffnock and Thornliebank","",1980-01-01,,50,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008405,"Lower Whitecraigs and South Giffnock - 04"
G46 6UT,Yes,55.799317,-4.292899,256365,658605,NS563586,"Giffnock and Thornliebank","",1980-01-01,,52,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008405,"Lower Whitecraigs and South Giffnock - 04"
G46 6UU,Yes,55.797674,-4.30003,255912,658437,NS559584,"Giffnock and Thornliebank","",1980-01-01,,56,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008404,"Lower Whitecraigs and South Giffnock - 03"
G46 6UW,No,55.79804,-4.291468,256450,658460,NS564584,"Giffnock and Thornliebank","",1980-01-01,1994-05-01,45,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01008404,"Lower Whitecraigs and South Giffnock - 03"
G46 6UX,Yes,55.799335,-4.302058,255791,658626,NS557586,"Giffnock and Thornliebank","",1990-12-01,,49,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008413,"South Thornliebank and Woodfarm - 03"
G46 6WG,No,55.809758,-4.299769,255973,659781,NS559597,"Giffnock and Thornliebank","",2000-12-01,2009-03-01,39,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008409,"North Giffnock and North Thornliebank - 04"
G46 6WH,No,55.809758,-4.299769,255973,659781,NS559597,"Giffnock and Thornliebank","",2000-12-01,2006-04-01,39,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008409,"North Giffnock and North Thornliebank - 04"
G46 6XA,No,55.802551,-4.295403,256220,658970,NS562589,"Giffnock and Thornliebank","",1973-08-01,1992-07-01,44,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01008406,"North Giffnock and North Thornliebank - 01"
G46 6XB,No,55.803948,-4.295198,256238,659125,NS562591,"Giffnock and Thornliebank","",1980-01-01,2018-05-01,44,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008406,"North Giffnock and North Thornliebank - 01"
G46 6XD,No,55.802686,-4.295363,256223,658985,NS562589,"Giffnock and Thornliebank","",1980-01-01,2013-01-01,44,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008406,"North Giffnock and North Thornliebank - 01"
G46 6XE,No,55.802902,-4.29536,256224,659009,NS562590,"Giffnock and Thornliebank","",1980-01-01,1998-06-01,44,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01008406,"North Giffnock and North Thornliebank - 01"
G46 6XF,Yes,55.802804,-4.295306,256227,658998,NS562589,"Giffnock and Thornliebank","",1980-01-01,,45,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008406,"North Giffnock and North Thornliebank - 01"
G46 6XG,No,55.802839,-4.295388,256222,659002,NS562590,"Giffnock and Thornliebank","",2001-12-01,2002-10-01,44,Scotland,2021-11-12,"Imputed by ONS by reference to surrounding postcode grid references",S01008406,"North Giffnock and North Thornliebank - 01"
G46 6XN,Yes,55.805669,-4.294964,256259,659316,NS562593,"Giffnock and Thornliebank","",2011-08-01,,45,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008407,"North Giffnock and North Thornliebank - 02"
G46 6XW,Yes,55.804738,-4.294944,256257,659212,NS562592,"Giffnock and Thornliebank","",1980-01-01,,44,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008407,"North Giffnock and North Thornliebank - 02"
G46 6YA,No,55.809758,-4.299769,255973,659781,NS559597,"Giffnock and Thornliebank","",2003-05-01,2013-02-01,39,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008409,"North Giffnock and North Thornliebank - 04"
G46 6YB,No,55.801744,-4.29143,256466,658872,NS564588,"Giffnock and Thornliebank","",1997-12-01,1999-12-01,58,Scotland,2021-11-12,"Postcode sector mean (mainly PO Boxes)",S01008397,"Merrylee and Braidbar - 03"
G46 6YD,No,55.801744,-4.29143,256466,658872,NS564588,"Giffnock and Thornliebank","",1997-12-01,1999-06-01,58,Scotland,2021-11-12,"Postcode sector mean (mainly PO Boxes)",S01008397,"Merrylee and Braidbar - 03"
G46 6YE,No,55.809758,-4.299769,255973,659781,NS559597,"Giffnock and Thornliebank","",2007-01-01,2007-01-01,39,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008409,"North Giffnock and North Thornliebank - 04"
G46 6YF,No,55.809758,-4.299769,255973,659781,NS559597,"Giffnock and Thornliebank","",1997-12-01,2015-02-01,39,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008409,"North Giffnock and North Thornliebank - 04"
