Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code,LSOA Name
PA13 4QF,Yes,55.896609,-4.627455,235809,670174,NS358701,"Inverclyde East","",1980-01-01,,107,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010818,"Kilmacolm Central - 03"
PA13 4QG,Yes,55.896204,-4.629155,235701,670133,NS357701,"Inverclyde East","",1980-01-01,,98,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010818,"Kilmacolm Central - 03"
PA13 4QH,No,55.898047,-4.631121,235586,670343,NS355703,"Inverclyde East","",1980-01-01,1999-12-01,106,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010818,"Kilmacolm Central - 03"
PA13 4QJ,Yes,55.898174,-4.630344,235635,670355,NS356703,"Inverclyde East","",1980-01-01,,108,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010818,"Kilmacolm Central - 03"
PA13 4QL,Yes,55.898023,-4.628574,235745,670334,NS357703,"Inverclyde East","",1980-01-01,,111,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010818,"Kilmacolm Central - 03"
PA13 4QN,Yes,55.899031,-4.629346,235701,670448,NS357704,"Inverclyde East","",1980-01-01,,112,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010819,"Kilmacolm, Quarriers, Greenock Upper East/Central - 01"
PA13 4QP,Yes,55.899986,-4.628819,235738,670553,NS357705,"Inverclyde East","",1980-01-01,,119,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010819,"Kilmacolm, Quarriers, Greenock Upper East/Central - 01"
PA13 4QQ,Yes,55.897579,-4.630016,235653,670288,NS356702,"Inverclyde East","",1980-01-01,,105,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010818,"Kilmacolm Central - 03"
PA13 4QR,Yes,55.899493,-4.630339,235641,670502,NS356705,"Inverclyde East","",1980-01-01,,113,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010819,"Kilmacolm, Quarriers, Greenock Upper East/Central - 01"
PA13 4QS,Yes,55.899673,-4.630846,235610,670523,NS356705,"Inverclyde East","",1980-01-01,,113,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010819,"Kilmacolm, Quarriers, Greenock Upper East/Central - 01"
PA13 4QT,Yes,55.900021,-4.630949,235605,670562,NS356705,"Inverclyde East","",1980-01-01,,115,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010819,"Kilmacolm, Quarriers, Greenock Upper East/Central - 01"
PA13 4QU,Yes,55.900408,-4.629664,235687,670602,NS356706,"Inverclyde East","",1980-01-01,,119,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010819,"Kilmacolm, Quarriers, Greenock Upper East/Central - 01"
PA13 4QW,Yes,55.899181,-4.62851,235754,670463,NS357704,"Inverclyde East","",1980-01-01,,116,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010819,"Kilmacolm, Quarriers, Greenock Upper East/Central - 01"
PA13 4QX,Yes,55.900888,-4.628256,235777,670652,NS357706,"Inverclyde East","",1980-01-01,,123,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010819,"Kilmacolm, Quarriers, Greenock Upper East/Central - 01"
PA13 4QY,Yes,55.901783,-4.626749,235875,670748,NS358707,"Inverclyde East","",1980-01-01,,131,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010819,"Kilmacolm, Quarriers, Greenock Upper East/Central - 01"
PA13 4QZ,Yes,55.90206,-4.626816,235872,670779,NS358707,"Inverclyde East","",1980-01-01,,133,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010819,"Kilmacolm, Quarriers, Greenock Upper East/Central - 01"
PA13 4RA,Yes,55.902421,-4.626328,235904,670818,NS359708,"Inverclyde East","",1980-01-01,,138,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010819,"Kilmacolm, Quarriers, Greenock Upper East/Central - 01"
PA13 4RB,Yes,55.900273,-4.627575,235817,670582,NS358705,"Inverclyde East","",1980-01-01,,124,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010819,"Kilmacolm, Quarriers, Greenock Upper East/Central - 01"
PA13 4RD,Yes,55.899899,-4.626605,235876,670538,NS358705,"Inverclyde East","",1980-01-01,,127,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010819,"Kilmacolm, Quarriers, Greenock Upper East/Central - 01"
PA13 4RE,Yes,55.898379,-4.627063,235841,670370,NS358703,"Inverclyde East","",1980-01-01,,120,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010819,"Kilmacolm, Quarriers, Greenock Upper East/Central - 01"
PA13 4RF,Yes,55.89744,-4.625543,235932,670262,NS359702,"Inverclyde East","",1980-01-01,,122,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010819,"Kilmacolm, Quarriers, Greenock Upper East/Central - 01"
PA13 4RG,Yes,55.896683,-4.6265,235869,670180,NS358701,"Inverclyde East","",1980-01-01,,110,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010819,"Kilmacolm, Quarriers, Greenock Upper East/Central - 01"
PA13 4RH,Yes,55.900775,-4.626409,235892,670635,NS358706,"Inverclyde East","",1980-01-01,,131,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010819,"Kilmacolm, Quarriers, Greenock Upper East/Central - 01"
PA13 4RP,Yes,55.884551,-4.637754,235114,668857,NS351688,"Inverclyde East","",1980-01-01,,82,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010821,"Kilmacolm, Quarriers, Greenock Upper East/Central - 03"
PA13 4RQ,No,55.900726,-4.626439,235890,670630,NS358706,"Inverclyde East","",1990-12-01,1992-07-01,131,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01010819,"Kilmacolm, Quarriers, Greenock Upper East/Central - 01"
PA13 4RR,Yes,55.877481,-4.634236,235304,668062,NS353680,"Inverclyde East","",1980-01-01,,69,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010821,"Kilmacolm, Quarriers, Greenock Upper East/Central - 03"
PA13 4RS,Yes,55.87702,-4.633486,235349,668009,NS353680,"Inverclyde East","",1986-03-01,,64,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010821,"Kilmacolm, Quarriers, Greenock Upper East/Central - 03"
PA13 4RT,Yes,55.874351,-4.616214,236418,667671,NS364676,"Inverclyde East","",1980-01-01,,73,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010821,"Kilmacolm, Quarriers, Greenock Upper East/Central - 03"
PA13 4RU,Yes,55.884839,-4.623013,236037,668854,NS360688,"Inverclyde East","",1980-01-01,,77,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010821,"Kilmacolm, Quarriers, Greenock Upper East/Central - 03"
PA13 4RX,Yes,55.902652,-4.62732,235843,670846,NS358708,"Inverclyde East","",1980-01-01,,134,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010819,"Kilmacolm, Quarriers, Greenock Upper East/Central - 01"
PA13 4RY,Yes,55.903007,-4.623744,236068,670877,NS360708,"Inverclyde East","",1980-01-01,,154,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010819,"Kilmacolm, Quarriers, Greenock Upper East/Central - 01"
PA13 4RZ,Yes,55.905938,-4.627462,235848,671212,NS358712,"Inverclyde East","",1980-01-01,,145,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010819,"Kilmacolm, Quarriers, Greenock Upper East/Central - 01"
PA13 4SA,Yes,55.918113,-4.630206,235728,672573,NS357725,"Inverclyde East","",1980-01-01,,92,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010819,"Kilmacolm, Quarriers, Greenock Upper East/Central - 01"
PA13 4SB,Yes,55.912736,-4.637428,235254,671992,NS352719,"Inverclyde East","",1980-01-01,,114,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010819,"Kilmacolm, Quarriers, Greenock Upper East/Central - 01"
PA13 4SD,Yes,55.912626,-4.636684,235300,671978,NS353719,"Inverclyde East","",1980-01-01,,110,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010819,"Kilmacolm, Quarriers, Greenock Upper East/Central - 01"
PA13 4SE,No,55.909398,-4.645428,234740,671640,NS347716,"Inverclyde East","",1980-01-01,2000-06-01,122,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01010819,"Kilmacolm, Quarriers, Greenock Upper East/Central - 01"
PA13 4SF,Yes,55.901786,-4.642124,234914,670785,NS349707,"Inverclyde East","",1980-01-01,,122,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010819,"Kilmacolm, Quarriers, Greenock Upper East/Central - 01"
PA13 4SG,Yes,55.899363,-4.636536,235253,670502,NS352705,"Inverclyde East","",1980-01-01,,110,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010819,"Kilmacolm, Quarriers, Greenock Upper East/Central - 01"
PA13 4SH,Yes,55.90108,-4.650747,234372,670727,NS343707,"Inverclyde East","",1980-01-01,,93,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010820,"Kilmacolm, Quarriers, Greenock Upper East/Central - 02"
PA13 4SJ,Yes,55.903109,-4.64959,234453,670950,NS344709,"Inverclyde East","",1980-01-01,,103,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010820,"Kilmacolm, Quarriers, Greenock Upper East/Central - 02"
PA13 4SL,Yes,55.906602,-4.660181,233806,671364,NS338713,"Inverclyde East","",1980-01-01,,102,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010820,"Kilmacolm, Quarriers, Greenock Upper East/Central - 02"
PA13 4SN,Yes,55.913858,-4.666295,233455,672186,NS334721,"Inverclyde East","",1980-01-01,,132,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010820,"Kilmacolm, Quarriers, Greenock Upper East/Central - 02"
PA13 4SP,Yes,55.903974,-4.680625,232517,671121,NS325711,"Inverclyde East","",1980-01-01,,142,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010820,"Kilmacolm, Quarriers, Greenock Upper East/Central - 02"
PA13 4SQ,Yes,55.903396,-4.640842,235001,670961,NS350709,"Inverclyde East","",1996-06-01,,134,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010819,"Kilmacolm, Quarriers, Greenock Upper East/Central - 01"
PA13 4SR,Yes,55.89655,-4.661156,233702,670248,NS337702,"Inverclyde East","",1980-01-01,,95,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010820,"Kilmacolm, Quarriers, Greenock Upper East/Central - 02"
PA13 4SS,No,55.893359,-4.652718,234216,669873,NS342698,"Inverclyde East","",1981-04-01,2008-02-01,95,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010820,"Kilmacolm, Quarriers, Greenock Upper East/Central - 02"
PA13 4ST,No,55.887675,-4.65161,234261,669238,NS342692,"Inverclyde East","",1980-01-01,1998-06-01,121,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01010820,"Kilmacolm, Quarriers, Greenock Upper East/Central - 02"
PA13 4SU,Yes,55.886834,-4.651151,234286,669143,NS342691,"Inverclyde East","",1980-01-01,,118,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010820,"Kilmacolm, Quarriers, Greenock Upper East/Central - 02"
PA13 4SX,Yes,55.889698,-4.65213,234237,669464,NS342694,"Inverclyde East","",1980-01-01,,116,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010820,"Kilmacolm, Quarriers, Greenock Upper East/Central - 02"
PA13 4SY,Yes,55.885123,-4.645711,234619,668940,NS346689,"Inverclyde East","",1980-01-01,,90,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010820,"Kilmacolm, Quarriers, Greenock Upper East/Central - 02"
PA13 4TA,Yes,55.87641,-4.646443,234536,667972,NS345679,"Inverclyde East","",1980-01-01,,72,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010821,"Kilmacolm, Quarriers, Greenock Upper East/Central - 03"
PA13 4TB,Yes,55.871693,-4.64131,234837,667435,NS348674,"Inverclyde East","",1980-01-01,,77,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010821,"Kilmacolm, Quarriers, Greenock Upper East/Central - 03"
PA13 4TD,Yes,55.8683,-4.646147,234520,667069,NS345670,"Inverclyde East","",1980-01-01,,88,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010821,"Kilmacolm, Quarriers, Greenock Upper East/Central - 03"
PA13 4TE,Yes,55.870396,-4.65732,233830,667329,NS338673,"Inverclyde East","",1980-01-01,,111,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010821,"Kilmacolm, Quarriers, Greenock Upper East/Central - 03"
PA13 4TF,Yes,55.875006,-4.671065,232990,667875,NS329678,"Inverclyde East","",1980-01-01,,118,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010821,"Kilmacolm, Quarriers, Greenock Upper East/Central - 03"
PA13 4TG,Yes,55.885651,-4.666359,233330,669048,NS333690,"Inverclyde East","",1980-01-01,,114,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010821,"Kilmacolm, Quarriers, Greenock Upper East/Central - 03"
PA13 4TH,Yes,55.896131,-4.694017,231646,670281,NS316702,"Inverclyde East","",1980-01-01,,158,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010820,"Kilmacolm, Quarriers, Greenock Upper East/Central - 02"
PA13 4TJ,Yes,55.903186,-4.719386,230091,671128,NS300711,"Inverclyde East","",1980-01-01,,167,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010820,"Kilmacolm, Quarriers, Greenock Upper East/Central - 02"
PA13 4TL,Yes,55.91168,-4.705114,231020,672038,NS310720,"Inverclyde East","",1980-01-01,,193,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010820,"Kilmacolm, Quarriers, Greenock Upper East/Central - 02"
PA13 4TN,No,55.894127,-4.632007,235514,669909,NS355699,"Inverclyde East","",1993-05-01,2000-11-01,88,Scotland,2021-11-12,"Postcode sector mean (mainly PO Boxes)",S01010817,"Kilmacolm Central - 02"
PA13 4YA,No,55.89442,-4.631755,235531,669941,NS355699,"Inverclyde East","",1997-12-01,1999-12-01,88,Scotland,2021-11-12,"Postcode sector mean (mainly PO Boxes)",S01010817,"Kilmacolm Central - 02"
PA13 4YB,No,55.894127,-4.632007,235514,669909,NS355699,"Inverclyde East","",1997-06-01,2000-06-01,88,Scotland,2021-11-12,"Postcode sector mean (mainly PO Boxes)",S01010817,"Kilmacolm Central - 02"
PA13 4YD,No,55.89442,-4.631755,235531,669941,NS355699,"Inverclyde East","",1997-12-01,1998-06-01,88,Scotland,2021-11-12,"Postcode sector mean (mainly PO Boxes)",S01010817,"Kilmacolm Central - 02"
PA13 4YE,No,55.89442,-4.631755,235531,669941,NS355699,"Inverclyde East","",1998-06-01,1999-06-01,88,Scotland,2021-11-12,"Postcode sector mean (mainly PO Boxes)",S01010817,"Kilmacolm Central - 02"
PA13 4YF,No,55.89442,-4.631755,235531,669941,NS355699,"Inverclyde East","",1998-06-01,1999-12-01,88,Scotland,2021-11-12,"Postcode sector mean (mainly PO Boxes)",S01010817,"Kilmacolm Central - 02"
PA13 4YN,No,55.894127,-4.632007,235514,669909,NS355699,"Inverclyde East","",1999-06-01,2000-06-01,88,Scotland,2021-11-12,"Postcode sector mean (mainly PO Boxes)",S01010817,"Kilmacolm Central - 02"
PA14 5AA,Yes,55.933707,-4.694656,231769,674463,NS317744,"Inverclyde East Central","",1980-01-01,,22,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010909,"Port Glasgow Upper, West and Central - 03"
PA14 5AB,No,55.934233,-4.698042,231560,674530,NS315745,"Inverclyde East Central","",1980-01-01,1996-12-01,23,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01010909,"Port Glasgow Upper, West and Central - 03"
PA14 5AD,Yes,55.934159,-4.699427,231473,674525,NS314745,"Inverclyde East Central","",1980-01-01,,29,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010909,"Port Glasgow Upper, West and Central - 03"
PA14 5AE,Yes,55.933958,-4.69999,231437,674504,NS314745,"Inverclyde East Central","",1980-01-01,,34,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010909,"Port Glasgow Upper, West and Central - 03"
PA14 5AF,No,55.933694,-4.694722,231765,674462,NS317744,"Inverclyde East Central","",1990-12-01,1992-07-01,23,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01010909,"Port Glasgow Upper, West and Central - 03"
PA14 5AG,No,55.934194,-4.699801,231450,674530,NS314745,"Inverclyde East Central","",1992-02-01,1994-12-01,29,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01010909,"Port Glasgow Upper, West and Central - 03"
PA14 5AH,Yes,55.93154,-4.700814,231375,674237,NS313742,"Inverclyde East Central","",2000-06-01,,87,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010909,"Port Glasgow Upper, West and Central - 03"
PA14 5AJ,Yes,55.934216,-4.701353,231353,674536,NS313745,"Inverclyde East Central","",2005-10-01,,30,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010909,"Port Glasgow Upper, West and Central - 03"
PA14 5AL,Yes,55.935101,-4.700742,231395,674633,NS313746,"Inverclyde East Central","",1980-01-01,,17,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010908,"Port Glasgow Upper, West and Central - 02"
PA14 5AN,Yes,55.9352,-4.703215,231241,674650,NS312746,"Inverclyde East Central","",1980-01-01,,24,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010908,"Port Glasgow Upper, West and Central - 02"
PA14 5AP,No,55.934669,-4.703965,231192,674593,NS311745,"Inverclyde East Central","",1980-01-01,2009-04-01,35,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010908,"Port Glasgow Upper, West and Central - 02"
PA14 5AQ,Yes,55.934061,-4.701854,231321,674520,NS313745,"Inverclyde East Central","",2005-10-01,,35,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010909,"Port Glasgow Upper, West and Central - 03"
PA14 5AR,Yes,55.93403,-4.704926,231129,674524,NS311745,"Inverclyde East Central","",1980-01-01,,46,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010908,"Port Glasgow Upper, West and Central - 02"
PA14 5AS,Yes,55.934853,-4.706329,231045,674619,NS310746,"Inverclyde East Central","",1980-01-01,,46,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010908,"Port Glasgow Upper, West and Central - 02"
PA14 5AT,Yes,55.933329,-4.704493,231153,674445,NS311744,"Inverclyde East Central","",1980-01-01,,55,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010908,"Port Glasgow Upper, West and Central - 02"
PA14 5AU,Yes,55.936934,-4.697106,231630,674828,NS316748,"Inverclyde East Central","",2016-08-01,,43,Scotland,2021-11-12,"Within the building of the matched address by visual inspection of Landline maps",S01010910,"Port Glasgow Upper, West and Central - 04"
PA14 5AW,Yes,55.935251,-4.70578,231081,674662,NS310746,"Inverclyde East Central","",1980-01-01,,29,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010908,"Port Glasgow Upper, West and Central - 02"
PA14 5AX,Yes,55.933064,-4.705099,231114,674417,NS311744,"Inverclyde East Central","",1980-01-01,,65,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010908,"Port Glasgow Upper, West and Central - 02"
PA14 5AY,Yes,55.932769,-4.705431,231092,674385,NS310743,"Inverclyde East Central","",1980-01-01,,75,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010908,"Port Glasgow Upper, West and Central - 02"
PA14 5AZ,Yes,55.933733,-4.707388,230974,674497,NS309744,"Inverclyde East Central","",1980-01-01,,69,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010908,"Port Glasgow Upper, West and Central - 02"
PA14 5BA,Yes,55.933459,-4.707993,230935,674468,NS309744,"Inverclyde East Central","",1980-01-01,,80,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010908,"Port Glasgow Upper, West and Central - 02"
PA14 5BB,Yes,55.934082,-4.707476,230970,674536,NS309745,"Inverclyde East Central","",1980-01-01,,63,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010908,"Port Glasgow Upper, West and Central - 02"
PA14 5BD,No,55.935125,-4.696711,231647,674626,NS316746,"Inverclyde East Central","",2015-03-01,2015-11-01,7,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010910,"Port Glasgow Upper, West and Central - 04"
PA14 5BE,No,55.933872,-4.68985,232070,674470,NS320744,"Inverclyde East Central","",1989-04-01,1993-02-01,11,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01010911,"Port Glasgow Upper, West and Central - 05"
PA14 5BG,Yes,55.935545,-4.698947,231509,674678,NS315746,"Inverclyde East Central","",2016-02-01,,17,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010910,"Port Glasgow Upper, West and Central - 04"
PA14 5BH,Yes,55.935812,-4.700711,231400,674712,NS314747,"Inverclyde East Central","",2016-02-01,,16,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010910,"Port Glasgow Upper, West and Central - 04"
PA14 5BJ,Yes,55.935984,-4.699858,231454,674729,NS314747,"Inverclyde East Central","",2016-03-01,,80,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010910,"Port Glasgow Upper, West and Central - 04"
PA14 5BL,Yes,55.935691,-4.699245,231491,674695,NS314746,"Inverclyde East Central","",2016-02-01,,16,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010910,"Port Glasgow Upper, West and Central - 04"
PA14 5BN,Yes,55.933693,-4.683366,232474,674434,NS324744,"Inverclyde East Central","",2017-10-01,,80,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010912,"Port Glasgow Upper, West and Central - 06"
PA14 5BP,Yes,55.93494,-4.695398,231728,674602,NS317746,"Inverclyde East Central","",1980-01-01,,8,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010910,"Port Glasgow Upper, West and Central - 04"
PA14 5BQ,Yes,55.935702,-4.693017,231880,674681,NS318746,"Inverclyde East Central","",2018-09-01,,5,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010910,"Port Glasgow Upper, West and Central - 04"
PA14 5BS,Yes,55.927956,-4.678935,232726,673785,NS327737,"Inverclyde East Central","",2019-05-01,,7,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010914,"Port Glasgow Upper, West and Central - 08"
PA14 5BT,No,55.935529,-4.696723,231648,674671,NS316746,"Inverclyde East Central","",1980-01-01,2007-04-01,5,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010910,"Port Glasgow Upper, West and Central - 04"
PA14 5BW,Yes,55.934779,-4.70437,231167,674606,NS311746,"Inverclyde East Central","",2020-09-01,,34,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010908,"Port Glasgow Upper, West and Central - 02"
PA14 5BX,Yes,55.924776,-4.664356,233623,673396,NS336733,"Inverclyde East","",2020-09-01,,103,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010918,"Port Glasgow Mid, East and Central - 03"
PA14 5BY,Yes,55.927999,-4.679018,232721,673790,NS327737,"Inverclyde East Central","",2019-11-01,,114,Scotland,2021-11-12,"Imputed by ONS by reference to surrounding postcode grid references",S01010914,"Port Glasgow Upper, West and Central - 08"
PA14 5DA,No,55.935927,-4.69784,231580,674718,NS315747,"Inverclyde East Central","",1997-06-01,2009-05-01,6,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010910,"Port Glasgow Upper, West and Central - 04"
PA14 5DB,Yes,55.93503,-4.699904,231447,674623,NS314746,"Inverclyde East Central","",1980-01-01,,16,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010910,"Port Glasgow Upper, West and Central - 04"
PA14 5DD,Yes,55.92901,-4.687045,232224,673922,NS322739,"Inverclyde East Central","",1982-03-01,,127,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010913,"Port Glasgow Upper, West and Central - 07"
PA14 5DE,Yes,55.935009,-4.701664,231337,674625,NS313746,"Inverclyde East Central","",1980-01-01,,19,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010908,"Port Glasgow Upper, West and Central - 02"
PA14 5DF,No,55.935528,-4.703304,231237,674687,NS312746,"Inverclyde East Central","",1980-01-01,2015-04-01,19,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010908,"Port Glasgow Upper, West and Central - 02"
PA14 5DG,Yes,55.936683,-4.704023,231197,674817,NS311748,"Inverclyde East Central","",1990-06-01,,10,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010907,"Port Glasgow Upper, West and Central - 01"
PA14 5DH,Yes,55.928782,-4.687606,232188,673898,NS321738,"Inverclyde East Central","",1982-03-01,,135,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010913,"Port Glasgow Upper, West and Central - 07"
PA14 5DJ,No,55.928705,-4.687731,232180,673890,NS321738,"Inverclyde East Central","",1992-07-01,1994-12-01,138,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01010913,"Port Glasgow Upper, West and Central - 07"
PA14 5DL,Yes,55.927516,-4.684268,232391,673749,NS323737,"Inverclyde East Central","",1982-03-01,,130,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010914,"Port Glasgow Upper, West and Central - 08"
PA14 5DN,Yes,55.92852,-4.688006,232162,673870,NS321738,"Inverclyde East Central","",1982-03-01,,143,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010913,"Port Glasgow Upper, West and Central - 07"
PA14 5DP,Yes,55.929174,-4.686144,232281,673938,NS322739,"Inverclyde East Central","",1982-03-01,,118,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010913,"Port Glasgow Upper, West and Central - 07"
PA14 5DQ,Yes,55.938133,-4.702666,231288,674975,NS312749,"Inverclyde East Central","",2007-07-01,,11,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010907,"Port Glasgow Upper, West and Central - 01"
PA14 5DR,Yes,55.938999,-4.703752,231224,675074,NS312750,"Inverclyde East Central","",2007-07-01,,11,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010907,"Port Glasgow Upper, West and Central - 01"
PA14 5DS,Yes,55.937638,-4.703945,231206,674923,NS312749,"Inverclyde East Central","",2007-08-01,,8,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010907,"Port Glasgow Upper, West and Central - 01"
PA14 5DT,No,55.936929,-4.706237,231060,674850,NS310748,"Inverclyde East Central","",1973-08-01,1991-07-01,8,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01010907,"Port Glasgow Upper, West and Central - 01"
