Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code,LSOA Name
PA12 4AX,Yes,55.798065,-4.632141,235099,659222,NS350592,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,57,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012022,"Lochwinnoch - 04"
PA12 4AY,Yes,55.798147,-4.630423,235207,659227,NS352592,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,66,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012022,"Lochwinnoch - 04"
PA12 4AZ,Yes,55.798711,-4.629664,235257,659288,NS352592,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,71,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012022,"Lochwinnoch - 04"
PA12 4BA,Yes,55.799157,-4.630683,235195,659340,NS351593,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,72,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012022,"Lochwinnoch - 04"
PA12 4BB,Yes,55.799291,-4.628634,235324,659350,NS353593,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,74,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012022,"Lochwinnoch - 04"
PA12 4BD,Yes,55.799118,-4.627872,235371,659329,NS353593,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,70,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012022,"Lochwinnoch - 04"
PA12 4BE,Yes,55.79745,-4.629802,235243,659148,NS352591,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,58,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012022,"Lochwinnoch - 04"
PA12 4BF,No,55.836801,-4.508499,243004,663244,NS430632,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",2008-04-01,2009-05-01,15,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012048,"Johnstone North East - 02"
PA12 4BG,Yes,55.798573,-4.628123,235353,659269,NS353592,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,65,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012021,"Lochwinnoch - 03"
PA12 4BH,Yes,55.798187,-4.627714,235377,659225,NS353592,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,59,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012021,"Lochwinnoch - 03"
PA12 4BJ,Yes,55.797837,-4.627227,235406,659185,NS354591,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,52,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012021,"Lochwinnoch - 03"
PA12 4BL,Yes,55.797707,-4.625751,235498,659167,NS354591,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,45,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012020,"Lochwinnoch - 02"
PA12 4BN,No,55.796969,-4.627903,235360,659090,NS353590,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1973-08-01,1989-04-01,44,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01012020,"Lochwinnoch - 02"
PA12 4BP,Yes,55.794998,-4.630977,235159,658878,NS351588,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1997-12-01,,38,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012019,"Lochwinnoch - 01"
PA12 4BQ,No,55.798467,-4.625131,235540,659250,NS355592,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,1995-12-01,52,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01012022,"Lochwinnoch - 04"
PA12 4BS,Yes,55.797375,-4.634552,234945,659151,NS349591,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,43,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012022,"Lochwinnoch - 04"
PA12 4BT,Yes,55.79359,-4.630419,235188,658720,NS351587,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1996-06-01,,35,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012019,"Lochwinnoch - 01"
PA12 4BU,Yes,55.767592,-4.623611,235505,655811,NS355558,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",2016-11-01,,76,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4BW,Yes,55.796062,-4.629118,235280,658992,NS352589,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,40,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012022,"Lochwinnoch - 04"
PA12 4BX,Yes,55.794604,-4.632562,235058,658838,NS350588,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",2006-07-01,,37,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012019,"Lochwinnoch - 01"
PA12 4BY,Yes,55.783202,-4.616973,235987,657532,NS359575,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",2018-10-01,,49,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4BZ,Yes,55.770662,-4.604779,236699,656108,NS366561,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",2019-12-01,,117,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4DA,Yes,55.795043,-4.628874,235291,658878,NS352588,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,36,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012020,"Lochwinnoch - 02"
PA12 4DB,Yes,55.79517,-4.629249,235268,658893,NS352588,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,36,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012019,"Lochwinnoch - 01"
PA12 4DD,Yes,55.795572,-4.630601,235185,658941,NS351589,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,40,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012019,"Lochwinnoch - 01"
PA12 4DE,Yes,55.79649,-4.632211,235088,659047,NS350590,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,46,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012019,"Lochwinnoch - 01"
PA12 4DF,Yes,55.796424,-4.633195,235026,659042,NS350590,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,43,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012019,"Lochwinnoch - 01"
PA12 4DG,Yes,55.797325,-4.633511,235010,659143,NS350591,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,48,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012022,"Lochwinnoch - 04"
PA12 4DH,Yes,55.799364,-4.63502,234924,659373,NS349593,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,54,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4DJ,Yes,55.803997,-4.633834,235018,659886,NS350598,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,70,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4DL,Yes,55.804333,-4.647055,234191,659955,NS341599,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,150,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4DN,Yes,55.796093,-4.656101,233589,659060,NS335590,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,128,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4DP,Yes,55.778532,-4.655177,233572,657104,NS335571,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,71,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4DQ,Yes,55.780844,-4.654423,233629,657359,NS336573,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",2015-11-01,,74,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4DR,Yes,55.784201,-4.66998,232668,657770,NS326577,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,92,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4DS,Yes,55.773819,-4.664215,232985,656601,NS329566,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,79,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4DT,Yes,55.768451,-4.659131,233281,655992,NS332559,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,50,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4DU,Yes,55.766937,-4.654325,233576,655812,NS335558,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,42,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4DW,Yes,55.787091,-4.660896,233250,658070,NS332580,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,102,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4DX,Yes,55.77692,-4.64548,234173,656901,NS341569,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,53,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4DY,Yes,55.784289,-4.64724,234094,657725,NS340577,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,67,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4DZ,No,55.836801,-4.508499,243004,663244,NS430632,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",2002-01-01,2002-03-01,15,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012048,"Johnstone North East - 02"
PA12 4EA,Yes,55.797129,-4.620588,235819,659090,NS358590,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,34,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012020,"Lochwinnoch - 02"
PA12 4EB,Yes,55.794539,-4.635348,234883,658837,NS348588,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,35,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012019,"Lochwinnoch - 01"
PA12 4ED,Yes,55.7961,-4.634514,234942,659009,NS349590,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,38,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012019,"Lochwinnoch - 01"
PA12 4EE,Yes,55.795594,-4.635022,234908,658954,NS349589,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,36,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012019,"Lochwinnoch - 01"
PA12 4EF,Yes,55.79777,-4.630141,235223,659184,NS352591,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",2020-09-01,,62,Scotland,2021-11-12,"Imputed by ONS by reference to surrounding postcode grid references",S01012022,"Lochwinnoch - 04"
PA12 4EG,Yes,55.799946,-4.625311,235535,659415,NS355594,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1990-12-01,,68,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012021,"Lochwinnoch - 03"
PA12 4EH,Yes,55.801723,-4.622063,235746,659605,NS357596,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,71,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012021,"Lochwinnoch - 03"
PA12 4EJ,Yes,55.800952,-4.6249,235565,659526,NS355595,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1983-04-01,,73,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012021,"Lochwinnoch - 03"
PA12 4EL,Yes,55.800017,-4.62364,235640,659419,NS356594,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,64,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012021,"Lochwinnoch - 03"
PA12 4EN,Yes,55.798294,-4.622679,235693,659225,NS356592,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,47,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012021,"Lochwinnoch - 03"
PA12 4EP,Yes,55.799581,-4.621503,235772,659365,NS357593,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,46,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012021,"Lochwinnoch - 03"
PA12 4EQ,Yes,55.799986,-4.626798,235442,659423,NS354594,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1990-09-01,,75,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012021,"Lochwinnoch - 03"
PA12 4ER,Yes,55.797803,-4.623379,235647,659172,NS356591,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,45,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012020,"Lochwinnoch - 02"
PA12 4ES,Yes,55.797786,-4.624591,235571,659173,NS355591,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,45,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012021,"Lochwinnoch - 03"
PA12 4ET,Yes,55.796415,-4.624834,235550,659021,NS355590,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,36,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012020,"Lochwinnoch - 02"
PA12 4EU,Yes,55.796083,-4.624523,235568,658983,NS355589,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",2005-07-01,,34,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012020,"Lochwinnoch - 02"
PA12 4EW,Yes,55.799494,-4.622472,235711,659358,NS357593,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,55,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012021,"Lochwinnoch - 03"
PA12 4EX,Yes,55.795882,-4.624942,235541,658962,NS355589,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,34,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012020,"Lochwinnoch - 02"
PA12 4EY,Yes,55.796016,-4.625381,235514,658978,NS355589,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,34,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012020,"Lochwinnoch - 02"
PA12 4EZ,Yes,55.795774,-4.62661,235436,658954,NS354589,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,34,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012020,"Lochwinnoch - 02"
PA12 4FA,Yes,55.794463,-4.624637,235554,658803,NS355588,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",2021-10-01,,34,Scotland,2021-11-12,"Imputed by ONS by reference to surrounding postcode grid references",S01012020,"Lochwinnoch - 02"
PA12 4HA,Yes,55.795745,-4.625649,235496,658948,NS354589,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,34,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012020,"Lochwinnoch - 02"
PA12 4HB,Yes,55.795205,-4.626316,235452,658890,NS354588,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,33,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012020,"Lochwinnoch - 02"
PA12 4HD,Yes,55.795063,-4.627104,235402,658876,NS354588,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,34,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012020,"Lochwinnoch - 02"
PA12 4HE,Yes,55.794531,-4.627579,235370,658818,NS353588,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,34,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012020,"Lochwinnoch - 02"
PA12 4HF,Yes,55.79711,-4.622583,235694,659093,NS356590,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,39,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012020,"Lochwinnoch - 02"
PA12 4HG,Yes,55.798429,-4.620135,235853,659234,NS358592,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,42,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012020,"Lochwinnoch - 02"
PA12 4HH,Yes,55.800821,-4.614614,236209,659487,NS362594,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,56,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012032,"Renfrewshire Rural North and Langbank - 05"
PA12 4HJ,Yes,55.806884,-4.590187,237765,660104,NS377601,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,36,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012032,"Renfrewshire Rural North and Langbank - 05"
PA12 4HL,Yes,55.813132,-4.585893,238060,660789,NS380607,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,67,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012032,"Renfrewshire Rural North and Langbank - 05"
PA12 4HN,Yes,55.810975,-4.588831,237867,660556,NS378605,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,70,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012032,"Renfrewshire Rural North and Langbank - 05"
PA12 4HP,Yes,55.811801,-4.597394,237334,660668,NS373606,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,80,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012032,"Renfrewshire Rural North and Langbank - 05"
PA12 4HQ,Yes,55.794111,-4.627487,235374,658771,NS353587,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1994-06-01,,34,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012020,"Lochwinnoch - 02"
PA12 4HR,Yes,55.809697,-4.610597,236498,660465,NS364604,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,97,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012032,"Renfrewshire Rural North and Langbank - 05"
PA12 4HS,Yes,55.796929,-4.627262,235400,659084,NS353590,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1992-10-01,,41,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012020,"Lochwinnoch - 02"
PA12 4HT,Yes,55.797104,-4.62788,235362,659105,NS353591,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1994-05-01,,45,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012020,"Lochwinnoch - 02"
PA12 4HU,No,55.836801,-4.508499,243004,663244,NS430632,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1997-06-01,2005-10-01,15,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012048,"Johnstone North East - 02"
PA12 4HZ,No,55.812877,-4.611097,236480,660820,NS364608,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1992-02-01,1995-02-01,115,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01012032,"Renfrewshire Rural North and Langbank - 05"
PA12 4JA,No,55.793255,-4.627589,235364,658676,NS353586,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,2007-04-01,33,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012019,"Lochwinnoch - 01"
PA12 4JB,Yes,55.792241,-4.63379,234971,658578,NS349585,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,34,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4JD,Yes,55.794395,-4.641257,234512,658835,NS345588,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",2006-07-01,,46,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4JE,No,55.796444,-4.628075,235347,659032,NS353590,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1998-01-01,1998-07-01,40,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01012020,"Lochwinnoch - 02"
PA12 4JF,Yes,55.788571,-4.618754,235898,658134,NS358581,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,30,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4JG,Yes,55.78437,-4.60753,236584,657640,NS365576,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,56,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4JH,Yes,55.791421,-4.607936,236588,658425,NS365584,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,49,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4JJ,Yes,55.789365,-4.596617,237289,658170,NS372581,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,73,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4JL,Yes,55.788967,-4.592491,237546,658116,NS375581,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,107,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4JN,Yes,55.791615,-4.590082,237708,658405,NS377584,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,101,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4JP,Yes,55.788815,-4.575348,238620,658059,NS386580,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,146,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4JQ,No,55.787741,-4.607931,236573,658016,NS365580,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",2010-10-01,2010-12-01,52,Scotland,2021-11-12,"Imputed by ONS by reference to surrounding postcode grid references",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4JR,Yes,55.781612,-4.588764,237749,657289,NS377572,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,143,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4JS,Yes,55.781142,-4.603118,236847,657270,NS368572,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,104,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4JT,Yes,55.768256,-4.615446,236020,655866,NS360558,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,91,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4JU,Yes,55.765204,-4.615049,236032,655525,NS360555,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,91,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4JW,No,55.767192,-4.618564,235820,655755,NS358557,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1992-07-01,1997-06-01,89,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4JX,Yes,55.771131,-4.623117,235551,656204,NS355562,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,71,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4JY,Yes,55.780403,-4.614632,236122,657215,NS361572,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,63,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4JZ,Yes,55.776221,-4.62022,235754,656763,NS357567,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,48,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4LA,Yes,55.807673,-4.624345,235628,660272,NS356602,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,98,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4LB,Yes,55.817006,-4.650854,234007,661374,NS340613,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,173,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4LD,Yes,55.819961,-4.637738,234841,661671,NS348616,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,145,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4LE,Yes,55.813836,-4.624331,235655,660958,NS356609,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,123,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4LF,Yes,55.812715,-4.626714,235501,660839,NS355608,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",1980-01-01,,117,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
PA12 4LG,Yes,55.804481,-4.630291,235242,659931,NS352599,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch","",2005-10-01,,86,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01012023,"Renfrewshire Rural South and Howwood - 01"
